idfile,id,block,trial,relCue,irrelCue,validity,targetLoc,relCueCol,gammaBlock,RT,correct,I,guessCue,Switch,Lamda,Gamma,pMUi,pMuNitI,pe,logRTmod,logRTexp
31_trials_model.mod,31,4,36,2,2,0,1,1,0.69388,366.97,1,4,2,9,0.75981,0.6275,0.3015,0.095307,0.59688,-0.51605,5.9053
31_trials_model.mod,31,4,37,1,1,1,1,1,0.69388,303.46,1,5,2,10,0.80112,0.702,0.52056,0.12923,0.33817,-1.0842,5.7152
31_trials_model.mod,31,4,38,2,1,1,2,1,0.69388,NA,3,6,2,11,0.7463,0.585,0.32367,0.11003,0.56344,-0.5737,NA
31_trials_model.mod,31,4,39,1,2,1,1,1,0.69388,357.19,1,7,2,1,0.72841,0.50143,0.36345,0.13551,0.50104,-0.69107,5.8783
31_trials_model.mod,31,4,40,2,2,1,2,1,0.69388,NA,3,8,2,2,0,0.51,NA,NA,0.52821,-0.63826,NA
31_trials_model.mod,31,4,41,1,2,1,1,1,0.69388,369.68,1,9,2,3,0,0.51,NA,NA,0.52821,-0.63826,5.9126
31_trials_model.mod,31,4,42,1,1,1,1,1,0.69388,351.25,1,10,2,4,0,0.51,NA,NA,0.52821,-0.63826,5.8615
31_trials_model.mod,31,4,43,1,2,1,1,1,0.69388,363.35,1,11,2,5,0,0.51,NA,NA,0.52821,-0.63826,5.8954
31_trials_model.mod,31,4,44,1,1,1,1,1,0.69388,361,1,1,1,6,0.7,0.51,NA,NA,0.52821,-0.63826,5.8889
31_trials_model.mod,31,4,45,2,2,0,1,1,0.69388,369.69,1,2,1,1,0.76494,0.255,0.51102,0.15703,0.31259,-1.1629,5.9127
31_trials_model.mod,31,4,46,1,2,1,1,1,0.69388,377.16,1,3,1,2,0,0.51,NA,NA,0.52821,-0.63826,5.9327
31_trials_model.mod,31,4,47,1,2,1,1,1,0.69388,319.5,1,4,1,3,0,0.51,NA,NA,0.52821,-0.63826,5.7668
31_trials_model.mod,31,4,48,2,1,1,2,1,0.69388,378.3,1,5,1,4,0,0.51,NA,NA,0.52821,-0.63826,5.9357
31_trials_model.mod,31,4,49,2,1,0,1,1,0.69388,415.13,1,6,1,5,0,0.51,NA,NA,0.52821,-0.63826,6.0286
31_trials_model.mod,31,4,50,1,2,0,2,1,0.69388,303.13,1,1,1,6,0.7,0.51,NA,NA,0.52821,-0.63826,5.7142
31_trials_model.mod,31,4,51,2,2,1,2,1,0.69388,507.85,1,2,1,7,0.76733,0.755,0.51788,0.15703,0.30433,-1.1896,6.2302
31_trials_model.mod,31,4,52,1,1,1,1,1,0.69388,295.85,1,3,1,8,0.8328,0.83667,0.62626,0.12574,0.21963,-1.5158,5.6899
31_trials_model.mod,31,4,53,2,1,1,2,1,0.69388,288.97,1,4,1,9,0.88169,0.8775,0.71024,0.095307,0.16716,-1.7888,5.6663
31_trials_model.mod,31,4,54,2,2,0,1,1,0.69388,386.1,1,5,1,10,0.77826,0.702,0.25474,0.072581,0.65721,-0.41975,5.9561
31_trials_model.mod,31,4,55,1,2,0,2,1,0.69388,289.41,1,6,1,11,0.72295,0.585,0.31485,0.12066,0.56145,-0.57723,5.6678
31_trials_model.mod,31,4,56,2,2,1,2,1,0.69388,309.85,1,7,1,12,0.75689,0.64429,0.45568,0.14636,0.39079,-0.93958,5.7361
31_trials_model.mod,31,4,57,2,2,1,2,1,0.69388,307.48,1,8,1,13,0.79578,0.68875,0.50886,0.13059,0.3498,-1.0504,5.7284
31_trials_model.mod,31,4,58,1,1,1,1,1,0.69388,327.9,1,9,1,14,0.83284,0.72333,0.56056,0.11251,0.314,-1.1584,5.7927
31_trials_model.mod,31,4,59,2,1,1,2,1,0.69388,327.7,1,10,1,15,0.86449,0.751,0.60788,0.095287,0.28301,-1.2623,5.7921
31_trials_model.mod,31,4,60,1,2,1,1,1,0.69388,401.85,1,11,1,16,0.88955,0.77364,0.64897,0.080575,0.25659,-1.3603,5.9961
31_trials_model.mod,31,4,61,1,1,1,1,1,0.69388,337.58,1,12,1,17,0.90837,0.7925,0.68326,0.068924,0.2343,-1.4511,5.8218
31_trials_model.mod,31,4,62,1,2,0,2,1,0.69388,271.06,1,13,1,18,0.79692,0.73154,0.23615,0.060178,0.68452,-0.37904,5.6023
31_trials_model.mod,31,4,63,1,1,0,2,1,0.69388,359.74,1,14,1,19,0.68969,0.67929,0.24889,0.11198,0.62365,-0.47216,5.8854
31_trials_model.mod,31,4,64,1,2,0,2,1,0.69388,295.46,1,15,1,20,0.60469,0.634,0.24754,0.16183,0.58103,-0.54296,5.6885
31_trials_model.mod,31,4,65,2,2,1,2,1,0.69388,322.83,1,16,1,21,0.66088,0.65687,0.39237,0.20134,0.39632,-0.92552,5.7771
31_trials_model.mod,31,4,66,1,2,1,1,1,0.69388,349.73,1,17,1,22,0.7151,0.67706,0.43979,0.17522,0.37339,-0.98514,5.8572
31_trials_model.mod,31,4,67,1,1,1,1,1,0.69388,368.22,1,18,1,23,0.76431,0.695,0.48648,0.15002,0.35096,-1.0471,5.9087
31_trials_model.mod,31,4,68,2,2,1,2,1,0.69388,323.74,1,19,1,24,0.8066,0.71105,0.53024,0.12714,0.32977,-1.1094,5.7799
31_trials_model.mod,31,4,69,1,2,1,1,1,0.69388,403.48,1,20,1,25,0.84124,0.7255,0.56954,0.10749,0.3103,-1.1702,6.0001
31_trials_model.mod,31,4,70,2,1,1,2,1,0.69388,341.12,1,21,1,26,0.86851,0.73857,0.60359,0.091382,0.2928,-1.2283,5.8322
31_trials_model.mod,31,4,71,1,2,1,1,1,0.69388,309.22,1,22,1,27,0.88931,0.75045,0.63232,0.078706,0.27727,-1.2828,5.7341
31_trials_model.mod,31,4,72,2,2,1,2,1,0.69388,370.79,1,23,1,28,0.9048,0.7613,0.65619,0.069038,0.26357,-1.3334,5.9156
31_trials_model.mod,31,4,73,1,2,1,1,1,0.69388,351.58,1,24,1,29,0.91618,0.77125,0.67587,0.061835,0.25149,-1.3804,5.8624
31_trials_model.mod,31,4,74,1,1,0,2,1,0.69388,476.53,1,25,1,30,0.80283,0.7404,0.23024,0.056547,0.693,-0.36673,6.1665
31_trials_model.mod,31,4,75,2,2,1,2,1,0.69388,331.83,1,26,1,31,0.84298,0.75038,0.58644,0.10924,0.28893,-1.2416,5.8046
31_trials_model.mod,31,4,76,2,1,1,2,1,0.69388,337.23,1,27,1,32,0.8729,0.75963,0.62202,0.090574,0.27337,-1.2969,5.8208
31_trials_model.mod,31,4,77,2,2,1,2,1,0.69388,313.59,1,28,1,33,0.89456,0.76821,0.65042,0.076667,0.26007,-1.3468,5.7481
31_trials_model.mod,31,4,78,2,1,1,2,1,0.69388,317.14,1,29,1,34,0.90993,0.77621,0.67282,0.066598,0.24867,-1.3916,5.7593
31_trials_model.mod,31,4,79,2,1,1,2,1,0.69388,311.06,1,30,1,35,0.92072,0.78367,0.69049,0.059452,0.23882,-1.432,5.74
31_trials_model.mod,31,4,80,2,2,1,2,1,0.69388,291.69,1,31,1,36,0.92828,0.79065,0.70457,0.054435,0.2302,-1.4688,5.6757
31_trials_model.mod,31,4,81,1,2,1,1,1,0.69388,350.05,1,32,1,37,0.9336,0.79719,0.716,0.050922,0.22255,-1.5026,5.8581
31_trials_model.mod,31,4,82,1,1,1,1,1,0.69388,337.73,1,33,1,38,0.9374,0.80333,0.72549,0.048449,0.21566,-1.5341,5.8222
31_trials_model.mod,31,4,83,1,1,1,1,1,0.69388,361.68,1,34,1,39,0.94017,0.80912,0.73357,0.046683,0.20938,-1.5636,5.8908
31_trials_model.mod,31,4,84,2,1,1,2,1,0.69388,325.44,1,35,1,40,0.94224,0.81457,0.74061,0.045396,0.2036,-1.5916,5.7852
31_trials_model.mod,31,4,85,1,2,0,2,1,0.69388,279.27,1,36,1,41,0.81012,0.79194,0.18957,0.044431,0.73651,-0.30583,5.6322
31_trials_model.mod,31,4,86,2,2,1,2,1,0.69388,455.4,1,37,1,42,0.85591,0.79757,0.62873,0.10585,0.24531,-1.4052,6.1212
31_trials_model.mod,31,4,87,1,1,1,1,1,0.69388,298.23,1,38,1,43,0.8875,0.80289,0.6671,0.084563,0.23118,-1.4646,5.6979
31_trials_model.mod,31,4,88,2,2,0,1,1,0.69388,387.63,1,39,1,44,0.72825,0.78231,0.18727,0.069879,0.70559,-0.34872,5.9601
31_trials_model.mod,31,4,89,1,1,1,1,1,0.69388,321.16,1,40,1,45,0.79587,0.78775,0.56103,0.1439,0.27099,-1.3057,5.7719
31_trials_model.mod,31,4,90,1,2,1,1,1,0.69388,347.57,1,41,1,46,0.8453,0.79293,0.61456,0.11247,0.25239,-1.3768,5.851
31_trials_model.mod,31,4,91,2,2,0,1,1,0.69388,335.48,1,42,1,47,0.67457,0.77405,0.18551,0.089494,0.68486,-0.37853,5.8156
31_trials_model.mod,31,4,92,2,1,0,1,1,0.69388,340.73,1,43,1,1,0.48897,0.75605,0.16157,0.16885,0.6252,-0.46968,5.8311
31_trials_model.mod,31,4,93,2,2,1,2,1,0.69388,354.89,1,44,1,2,0,0.51,NA,NA,0.52821,-0.63826,5.8718
31_trials_model.mod,31,4,94,1,2,1,1,1,0.69388,313.07,1,45,1,3,0,0.51,NA,NA,0.52821,-0.63826,5.7464
31_trials_model.mod,31,4,95,1,1,0,2,1,0.69388,371.34,1,46,1,4,0,0.51,NA,NA,0.52821,-0.63826,5.9171
31_trials_model.mod,31,4,96,2,1,0,1,1,0.69388,311.49,1,47,1,5,0,0.51,NA,NA,0.52821,-0.63826,5.7414
31_trials_model.mod,31,4,97,2,1,1,2,1,0.69388,307.63,1,1,2,6,0.7,0.51,NA,NA,0.52821,-0.63826,5.7289
31_trials_model.mod,31,4,98,1,2,0,2,1,0.69388,358.32,1,2,2,7,0.76733,0.755,0.51788,0.15703,0.30433,-1.1896,5.8814
31_trials_model.mod,31,5,1,1,1,1,1,2,0.86567,397.32,1,3,2,8,0.8328,0.83667,0.62626,0.12574,0.21963,-1.5158,5.9847
31_trials_model.mod,31,5,2,1,2,1,1,2,0.86567,389.19,1,4,2,9,0.88169,0.8775,0.71024,0.095307,0.16716,-1.7888,5.9641
31_trials_model.mod,31,5,3,1,2,1,1,2,0.86567,378.04,1,5,2,10,0.91397,0.902,0.77106,0.072581,0.13258,-2.0205,5.935
31_trials_model.mod,31,5,4,1,1,1,1,2,0.86567,396.06,1,6,2,11,0.93383,0.91833,0.81259,0.057575,0.10935,-2.2132,5.9816
31_trials_model.mod,31,5,5,2,2,1,2,2,0.86567,332.05,1,7,2,12,0.94559,0.93,0.84009,0.048341,0.093397,-2.3709,5.8053
31_trials_model.mod,31,5,6,2,2,1,2,2,0.86567,305.03,1,8,2,13,0.95242,0.93875,0.85825,0.042877,0.082127,-2.4995,5.7204
31_trials_model.mod,31,5,7,2,2,1,2,2,0.86567,321.86,1,9,2,14,0.95638,0.94556,0.87047,0.039703,0.07388,-2.6053,5.7741
31_trials_model.mod,31,5,8,1,1,1,1,2,0.86567,332.13,1,10,2,15,0.95871,0.951,0.87899,0.037861,0.067624,-2.6938,5.8055
31_trials_model.mod,31,5,9,1,1,1,1,2,0.86567,311.23,1,11,2,16,0.96011,0.95545,0.88517,0.03678,0.062715,-2.7692,5.7405
31_trials_model.mod,31,5,10,1,2,1,1,2,0.86567,359.12,1,12,2,17,0.96098,0.95917,0.88986,0.036129,0.058748,-2.8345,5.8837
31_trials_model.mod,31,5,11,2,2,1,2,2,0.86567,358.26,1,13,2,18,0.96156,0.96231,0.89356,0.035721,0.055463,-2.892,5.8813
31_trials_model.mod,31,5,12,2,1,1,2,2,0.86567,301.02,1,14,2,19,0.96196,0.965,0.89658,0.035453,0.052688,-2.9434,5.7072
31_trials_model.mod,31,5,13,1,2,1,1,2,0.86567,281.1,1,15,2,20,0.96226,0.96733,0.8991,0.035266,0.050305,-2.9896,5.6387
31_trials_model.mod,31,5,14,2,2,1,2,2,0.86567,318.75,1,16,2,21,0.96248,0.96937,0.90127,0.035129,0.048234,-3.0317,5.7644
31_trials_model.mod,31,5,15,1,1,1,1,2,0.86567,303.08,1,17,2,22,0.96267,0.97118,0.90315,0.035023,0.046413,-3.0702,5.714
31_trials_model.mod,31,5,16,1,1,1,1,2,0.86567,323.44,1,18,2,23,0.96282,0.97278,0.9048,0.034938,0.044799,-3.1056,5.779
31_trials_model.mod,31,5,17,2,2,1,2,2,0.86567,396.03,1,19,2,24,0.96295,0.97421,0.90628,0.034866,0.043358,-3.1383,5.9815
31_trials_model.mod,31,5,18,2,1,0,1,2,0.86567,381.54,1,20,2,25,0.66572,0.9255,0.069314,0.034806,0.78326,-0.24429,5.9442
31_trials_model.mod,31,5,19,2,1,1,2,2,0.86567,321.1,1,21,2,26,0.77842,0.92905,0.60765,0.17297,0.16602,-1.7956,5.7718
31_trials_model.mod,31,5,20,2,2,0,1,2,0.86567,500.34,1,22,2,1,0.41598,0.88682,0.085886,0.12058,0.66091,-0.41414,6.2153
31_trials_model.mod,31,5,21,2,2,1,2,2,0.86567,335.46,1,23,2,2,0,0.51,NA,NA,0.52821,-0.63826,5.8155
31_trials_model.mod,31,5,22,2,2,0,1,2,0.86567,395.37,1,24,2,3,0,0.51,NA,NA,0.52821,-0.63826,5.9798
31_trials_model.mod,31,5,23,1,2,1,1,2,0.86567,321.11,1,25,2,4,0,0.51,NA,NA,0.52821,-0.63826,5.7718
31_trials_model.mod,31,5,24,1,2,1,1,2,0.86567,321.66,1,26,2,5,0,0.51,NA,NA,0.52821,-0.63826,5.7735
31_trials_model.mod,31,5,25,2,2,0,1,2,0.86567,429.28,1,1,2,6,0.7,0.51,NA,NA,0.52821,-0.63826,6.0621
31_trials_model.mod,31,5,26,1,1,1,1,2,0.86567,311.03,1,2,2,7,0.76733,0.755,0.51788,0.15703,0.30433,-1.1896,5.7399
31_trials_model.mod,31,5,27,2,1,1,2,2,0.86567,287.44,1,3,2,8,0.8328,0.83667,0.62626,0.12574,0.21963,-1.5158,5.661
31_trials_model.mod,31,5,28,2,1,1,2,2,0.86567,319.63,1,4,2,9,0.88169,0.8775,0.71024,0.095307,0.16716,-1.7888,5.7672
31_trials_model.mod,31,5,29,2,1,1,2,2,0.86567,349.24,1,5,2,10,0.91397,0.902,0.77106,0.072581,0.13258,-2.0205,5.8558
31_trials_model.mod,31,5,30,2,1,1,2,2,0.86567,415.19,1,6,2,11,0.93383,0.91833,0.81259,0.057575,0.10935,-2.2132,6.0287
31_trials_model.mod,31,5,31,1,1,1,1,2,0.86567,419.33,1,7,2,12,0.94559,0.93,0.84009,0.048341,0.093397,-2.3709,6.0387
31_trials_model.mod,31,5,32,2,2,1,2,2,0.86567,383,1,8,2,13,0.95242,0.93875,0.85825,0.042877,0.082127,-2.4995,5.948
31_trials_model.mod,31,5,33,1,1,1,1,2,0.86567,275.76,1,9,2,14,0.95638,0.94556,0.87047,0.039703,0.07388,-2.6053,5.6195
31_trials_model.mod,31,5,34,2,2,1,2,2,0.86567,365.15,1,10,2,15,0.95871,0.951,0.87899,0.037861,0.067624,-2.6938,5.9003
31_trials_model.mod,31,5,35,2,1,1,2,2,0.86567,453.47,1,11,2,16,0.96011,0.95545,0.88517,0.03678,0.062715,-2.7692,6.1169
31_trials_model.mod,31,5,36,1,2,1,1,2,0.86567,357.79,1,12,2,17,0.96098,0.95917,0.88986,0.036129,0.058748,-2.8345,5.8799
31_trials_model.mod,31,5,37,2,1,1,2,2,0.86567,452.87,1,13,2,18,0.96156,0.96231,0.89356,0.035721,0.055463,-2.892,6.1156
31_trials_model.mod,31,5,38,2,2,1,2,2,0.86567,307.28,1,14,2,19,0.96196,0.965,0.89658,0.035453,0.052688,-2.9434,5.7278
31_trials_model.mod,31,5,39,2,2,1,2,2,0.86567,301.06,1,15,2,20,0.96226,0.96733,0.8991,0.035266,0.050305,-2.9896,5.7073
31_trials_model.mod,31,5,40,2,2,1,2,2,0.86567,333,1,16,2,21,0.96248,0.96937,0.90127,0.035129,0.048234,-3.0317,5.8081
31_trials_model.mod,31,5,41,2,2,1,2,2,0.86567,393.92,1,17,2,22,0.96267,0.97118,0.90315,0.035023,0.046413,-3.0702,5.9761
31_trials_model.mod,31,5,42,2,1,1,2,2,0.86567,298.72,1,18,2,23,0.96282,0.97278,0.9048,0.034938,0.044799,-3.1056,5.6995
31_trials_model.mod,31,5,43,2,2,0,1,2,0.86567,419.71,1,19,2,24,0.67662,0.92158,0.072953,0.034866,0.78525,-0.24175,6.0396
31_trials_model.mod,31,5,44,1,2,1,1,2,0.86567,335.78,1,20,2,25,0.78546,0.9255,0.61471,0.1679,0.16579,-1.7971,5.8165
31_trials_model.mod,31,5,45,2,2,0,1,2,0.86567,378.48,1,21,2,1,0.43618,0.88143,0.090752,0.11731,0.66637,-0.40591,5.9362
31_trials_model.mod,31,5,46,1,2,1,1,2,0.86567,305.16,1,22,2,2,0,0.51,NA,NA,0.52821,-0.63826,5.7208
31_trials_model.mod,31,5,47,1,1,0,2,2,0.86567,429.38,1,23,2,3,0,0.51,NA,NA,0.52821,-0.63826,6.0623
31_trials_model.mod,31,5,48,2,2,1,2,2,0.86567,282.45,1,24,2,4,0,0.51,NA,NA,0.52821,-0.63826,5.6435
31_trials_model.mod,31,5,49,2,2,1,2,2,0.86567,346.58,1,25,2,5,0,0.51,NA,NA,0.52821,-0.63826,5.8481
31_trials_model.mod,31,5,50,2,1,1,2,2,0.86567,277.06,1,1,2,6,0.7,0.51,NA,NA,0.52821,-0.63826,5.6242
31_trials_model.mod,31,5,51,1,1,1,1,2,0.86567,302.81,1,2,2,7,0.76733,0.755,0.51788,0.15703,0.30433,-1.1896,5.7131
31_trials_model.mod,31,5,52,1,1,1,1,2,0.86567,489.53,1,3,2,8,0.8328,0.83667,0.62626,0.12574,0.21963,-1.5158,6.1934
31_trials_model.mod,31,5,53,2,1,0,1,2,0.86567,389.53,1,4,2,9,0.75981,0.6275,0.3015,0.095307,0.59688,-0.51605,5.9649
31_trials_model.mod,31,5,54,1,2,1,1,2,0.86567,307,1,5,2,10,0.80112,0.702,0.52056,0.12923,0.33817,-1.0842,5.7268
31_trials_model.mod,31,5,55,2,1,1,2,2,0.86567,319.05,1,6,2,11,0.84197,0.75167,0.58625,0.11003,0.2881,-1.2444,5.7653
31_trials_model.mod,31,5,56,1,2,1,1,2,0.86567,306.39,1,7,2,12,0.87611,0.78714,0.64382,0.09104,0.24843,-1.3926,5.7249
31_trials_model.mod,31,5,57,2,1,0,1,2,0.86567,358.96,1,8,2,13,0.77866,0.68875,0.26446,0.075172,0.64697,-0.43545,5.8832
31_trials_model.mod,31,5,58,1,1,1,1,2,0.86567,309.72,1,9,2,14,0.82007,0.72333,0.54906,0.12047,0.31685,-1.1493,5.7357
31_trials_model.mod,31,5,59,1,2,1,1,2,0.86567,420.32,1,10,2,15,0.85543,0.751,0.59896,0.10122,0.28529,-1.2543,6.041
31_trials_model.mod,31,5,60,2,2,1,2,2,0.86567,279.84,1,11,2,16,0.88342,0.77364,0.64245,0.084783,0.25826,-1.3538,5.6342
31_trials_model.mod,31,5,61,2,2,1,2,2,0.86567,476.68,1,12,2,17,0.90436,0.7925,0.67873,0.071776,0.23547,-1.4462,6.1668
31_trials_model.mod,31,5,62,1,2,1,1,2,0.86567,345.36,1,13,2,18,0.91945,0.80846,0.70815,0.06204,0.21639,-1.5307,5.8446
31_trials_model.mod,31,5,63,2,1,1,2,2,0.86567,289.68,1,14,2,19,0.93005,0.82214,0.73166,0.055028,0.20039,-1.6075,5.6688
31_trials_model.mod,31,5,64,2,2,1,2,2,0.86567,285.57,1,15,2,20,0.93742,0.834,0.75043,0.050099,0.1869,-1.6772,5.6545
31_trials_model.mod,31,5,65,1,2,1,1,2,0.86567,352.69,1,16,2,21,0.94253,0.84438,0.76555,0.046675,0.17541,-1.7406,5.8656
31_trials_model.mod,31,5,66,1,2,1,1,2,0.86567,323.74,1,17,2,22,0.94612,0.85353,0.77791,0.044297,0.16552,-1.7987,5.7799
31_trials_model.mod,31,5,67,2,2,1,2,2,0.86567,283.45,1,18,2,23,0.94869,0.86167,0.7882,0.042628,0.15689,-1.8522,5.647
31_trials_model.mod,31,6,1,2,1,1,2,1,0.85714,390.04,1,19,2,24,0.8026,0.81632,0.16846,0.041434,0.75387,-0.28253,5.9662
31_trials_model.mod,31,6,2,2,2,1,2,1,0.85714,321.81,1,20,2,25,0.85504,0.8255,0.64497,0.10934,0.22168,-1.5065,5.774
31_trials_model.mod,31,6,3,1,2,1,1,1,0.85714,376.09,1,21,2,26,0.67625,0.78619,0.17748,0.084965,0.69354,-0.36595,5.9298
31_trials_model.mod,31,6,4,2,2,0,1,1,0.85714,374,1,22,2,1,0.49639,0.75045,0.16566,0.16807,0.62432,-0.47109,5.9243
31_trials_model.mod,31,6,5,2,1,1,2,1,0.85714,401.7,1,23,2,2,0,0.51,NA,NA,0.52821,-0.63826,5.9957
31_trials_model.mod,31,6,6,1,2,1,1,1,0.85714,347.28,1,24,2,3,0,0.51,NA,NA,0.52821,-0.63826,5.8501
31_trials_model.mod,31,6,7,2,1,0,1,1,0.85714,447.37,1,25,2,4,0,0.51,NA,NA,0.52821,-0.63826,6.1034
31_trials_model.mod,31,6,8,2,2,1,2,1,0.85714,303.85,1,26,2,5,0,0.51,NA,NA,0.52821,-0.63826,5.7165
31_trials_model.mod,31,6,9,2,2,1,2,1,0.85714,286.83,1,1,1,6,0.7,0.51,NA,NA,0.52821,-0.63826,5.6589
31_trials_model.mod,31,6,10,1,2,1,1,1,0.85714,309.86,1,2,1,7,0.76733,0.755,0.51788,0.15703,0.30433,-1.1896,5.7361
31_trials_model.mod,31,6,11,1,2,1,1,1,0.85714,280.2,1,3,1,8,0.8328,0.83667,0.62626,0.12574,0.21963,-1.5158,5.6355
31_trials_model.mod,31,6,12,1,1,1,1,1,0.85714,347.3,1,4,1,9,0.88169,0.8775,0.71024,0.095307,0.16716,-1.7888,5.8502
31_trials_model.mod,31,6,13,1,2,1,1,1,0.85714,331.69,1,5,1,10,0.91397,0.902,0.77106,0.072581,0.13258,-2.0205,5.8042
31_trials_model.mod,31,6,14,2,2,1,2,1,0.85714,290.28,1,6,1,11,0.93383,0.91833,0.81259,0.057575,0.10935,-2.2132,5.6708
31_trials_model.mod,31,6,15,1,1,1,1,1,0.85714,365.21,1,7,1,12,0.94559,0.93,0.84009,0.048341,0.093397,-2.3709,5.9005
31_trials_model.mod,31,6,16,1,1,0,2,1,0.85714,349.62,1,8,1,13,0.79884,0.81375,0.17028,0.042877,0.75064,-0.28683,5.8568
31_trials_model.mod,31,6,17,2,1,1,2,1,0.85714,360.21,1,9,1,14,0.85386,0.83444,0.64905,0.11109,0.21443,-1.5398,5.8867
31_trials_model.mod,31,6,18,1,2,0,2,1,0.85714,315.67,1,10,1,15,0.70707,0.751,0.20641,0.085516,0.67747,-0.38938,5.7547
31_trials_model.mod,31,6,19,1,1,1,1,1,0.85714,376.09,1,11,1,16,0.77701,0.77364,0.53574,0.15375,0.28738,-1.2469,5.9298
31_trials_model.mod,31,6,20,2,1,1,2,1,0.85714,433.3,1,12,1,17,0.83198,0.7925,0.60034,0.12124,0.25664,-1.3601,6.0714
31_trials_model.mod,31,6,21,2,1,1,2,1,0.85714,397.47,1,13,1,18,0.87232,0.80846,0.65375,0.095684,0.23092,-1.4657,5.9851
31_trials_model.mod,31,6,22,2,2,1,2,1,0.85714,393.6,1,14,1,19,0.90042,0.82214,0.69564,0.076933,0.20994,-1.561,5.9753
31_trials_model.mod,31,6,23,1,2,1,1,1,0.85714,359.29,1,15,1,20,0.91929,0.834,0.72746,0.063872,0.19296,-1.6453,5.8841
31_trials_model.mod,31,6,24,1,2,1,1,1,0.85714,319.81,1,16,1,21,0.93167,0.84438,0.75132,0.055104,0.17916,-1.7195,5.7677
31_trials_model.mod,31,6,25,1,1,1,1,1,0.85714,323.91,1,17,1,22,0.93972,0.85353,0.76929,0.049347,0.16778,-1.7851,5.7805
31_trials_model.mod,31,6,26,1,2,1,1,1,0.85714,329.17,1,18,1,23,0.94497,0.86167,0.78307,0.045605,0.15824,-1.8437,5.7966
31_trials_model.mod,31,6,27,1,2,1,1,1,0.85714,377.92,1,19,1,24,0.94843,0.86895,0.79393,0.043166,0.15008,-1.8966,5.9347
31_trials_model.mod,31,6,28,1,1,1,1,1,0.85714,338.22,1,20,1,25,0.95078,0.8755,0.80274,0.041555,0.14298,-1.945,5.8237
31_trials_model.mod,31,6,29,2,2,1,2,1,0.85714,320.77,1,21,1,26,0.95243,0.88143,0.8101,0.040463,0.13672,-1.9898,5.7707
31_trials_model.mod,31,6,30,2,2,0,1,1,0.85714,399.36,1,22,1,27,0.78627,0.84136,0.14604,0.039698,0.7684,-0.26344,5.9899
31_trials_model.mod,31,6,31,2,1,1,2,1,0.85714,365.27,1,23,1,28,0.84751,0.84826,0.64988,0.11693,0.20485,-1.5855,5.9006
31_trials_model.mod,31,6,32,1,1,1,1,1,0.85714,297.3,1,24,1,29,0.88828,0.85458,0.70338,0.088468,0.18503,-1.6872,5.6947
31_trials_model.mod,31,6,33,1,1,1,1,1,0.85714,385.83,1,25,1,30,0.91421,0.8604,0.74077,0.069518,0.17052,-1.7689,5.9554
31_trials_model.mod,31,6,34,2,2,1,2,1,0.85714,327.14,1,26,1,31,0.93024,0.86577,0.76627,0.057464,0.15975,-1.8342,5.7904
31_trials_model.mod,31,6,35,2,1,1,2,1,0.85714,327.45,1,27,1,32,0.94001,0.87074,0.78365,0.050012,0.1515,-1.8872,5.7913
31_trials_model.mod,31,6,36,1,2,1,1,1,0.85714,335.62,1,28,1,33,0.94595,0.87536,0.79575,0.045471,0.14493,-1.9315,5.816
31_trials_model.mod,31,6,37,1,1,0,2,1,0.85714,420.6,1,29,1,34,0.76827,0.84517,0.1416,0.04271,0.76519,-0.26764,6.0417
31_trials_model.mod,31,6,38,1,1,1,1,1,0.85714,385.14,1,30,1,35,0.83568,0.85033,0.63724,0.1253,0.20723,-1.5739,5.9536
31_trials_model.mod,31,6,39,1,2,1,1,1,0.85714,342.48,1,31,1,36,0.88082,0.85516,0.69445,0.093965,0.18717,-1.6758,5.8362
31_trials_model.mod,31,6,40,1,2,1,1,1,0.85714,340.73,1,32,1,37,0.90958,0.85969,0.7342,0.072984,0.17283,-1.7554,5.8311
31_trials_model.mod,31,6,41,1,1,1,1,1,0.85714,287.58,1,33,1,38,0.92735,0.86394,0.76093,0.059614,0.1625,-1.8171,5.6615
31_trials_model.mod,31,6,42,1,1,0,2,1,0.85714,539.68,1,34,1,39,0.7383,0.83853,0.14489,0.051356,0.74994,-0.28777,6.291
31_trials_model.mod,31,6,43,2,2,1,2,1,0.85714,335.24,1,35,1,40,0.81376,0.84314,0.60836,0.13923,0.22076,-1.5107,5.8148
31_trials_model.mod,31,6,44,2,2,1,2,1,0.85714,288.68,1,36,1,41,0.86563,0.8475,0.67096,0.10415,0.19919,-1.6135,5.6653
31_trials_model.mod,31,6,45,1,1,1,1,1,0.85714,312.89,1,37,1,42,0.89936,0.85162,0.71529,0.080045,0.18377,-1.6941,5.7459
31_trials_model.mod,31,6,46,2,2,1,2,1,0.85714,277.69,1,38,1,43,0.92051,0.85553,0.74539,0.064367,0.17273,-1.756,5.6265
31_trials_model.mod,31,6,47,1,2,1,1,1,0.85714,323.1,1,39,1,44,0.9335,0.85923,0.76552,0.054534,0.16466,-1.8039,5.778
31_trials_model.mod,31,6,48,1,1,1,1,1,0.85714,347.95,1,40,1,45,0.9414,0.86275,0.77907,0.048497,0.15851,-1.842,5.8521
31_trials_model.mod,31,6,49,1,2,1,1,1,0.85714,364.08,1,41,1,46,0.94621,0.8661,0.78845,0.044825,0.1536,-1.8734,5.8974
